candidate_id,nsn,candidate_mpn,risk_level,risk_rank,pass_count,fail_count,marginal_count,unknown_count,qpl_listed,gov_unit_price,gov_quantity,commercial_unit_price,commercial_basis_qty,price_delta_indicative,rationale,qualification_gap_count,qualification_gap_summary,source,composite_score,weight_coverage_pct,gates_failed,country_of_origin,manufacturer,digikey_pn,governing_spec_ref,enriched,lifecycle_status,distributor_count,gov_price_fiscal_year,rank_within_nsn
5935-01-446-7776__97-3057-1012,5935-01-446-7776,97-3057-1012,unscored,4,0,0,0,10,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 10 measurable requirements; 10 unknown. 6 qualification clauses under MIL-DTL-83723 require testing to verify. 10 of 10 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Amphenol Industrial Operations,339-97-3057-1012-ND,MIL-DTL-83723,false,unknown,,,23
5935-01-446-7776__97-3057-1012-1,5935-01-446-7776,97-3057-1012-1,unscored,4,0,0,0,10,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 10 measurable requirements; 10 unknown. 6 qualification clauses under MIL-DTL-83723 require testing to verify. 10 of 10 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Amphenol Industrial Operations,97-3057-1012-1-ND,MIL-DTL-83723,false,unknown,,,24
5935-01-446-7776__97-3057-1016,5935-01-446-7776,97-3057-1016,unscored,4,0,0,0,10,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 0 of 10 measurable requirements; 10 unknown. 6 qualification clauses under MIL-DTL-83723 require testing to verify. 10 of 10 measurable requirements could not be verified (100% unknown); lifecycle/availability unknown (not enriched),6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,,0,,unknown,Amphenol Industrial Operations,339-97-3057-1016-ND,MIL-DTL-83723,false,unknown,,,25
5945-00-491-3597__J0971CS5VDC.45,5945-00-491-3597,J0971CS5VDC.45,high,3,3,2,1,1,false,,,,,,"Hard gate failure: operating_temp_max|sealing. composite skipped (100). Meets 3 of 7 measurable requirements; fails sealing, operating_temp_max; 1 unknown; 1 marginal. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_max|sealing,unknown,CIT Relay and Switch,2449-J0971CS5VDC.45-ND,MIL-PRF-39016,false,unknown,,,1
5945-00-491-3597__J107F1CS125VDC.36,5945-00-491-3597,J107F1CS125VDC.36,high,3,3,2,1,1,false,,,,,,"Hard gate failure: operating_temp_max|sealing. composite skipped (100). Meets 3 of 7 measurable requirements; fails sealing, operating_temp_max; 1 unknown; 1 marginal. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_max|sealing,unknown,CIT Relay and Switch,2449-J107F1CS125VDC.36-ND,MIL-PRF-39016,false,unknown,,,2
5945-00-491-3597__J107F1CS205VDC.45,5945-00-491-3597,J107F1CS205VDC.45,high,3,3,2,1,1,false,,,,,,"Hard gate failure: operating_temp_max|sealing. composite skipped (100). Meets 3 of 7 measurable requirements; fails sealing, operating_temp_max; 1 unknown; 1 marginal. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_max|sealing,unknown,CIT Relay and Switch,2449-J107F1CS205VDC.45-ND,MIL-PRF-39016,false,unknown,,,3
5945-00-491-3597__J107F1CS205VDC.80,5945-00-491-3597,J107F1CS205VDC.80,high,3,3,2,1,1,false,,,,,,"Hard gate failure: operating_temp_max|sealing. composite skipped (100). Meets 3 of 7 measurable requirements; fails sealing, operating_temp_max; 1 unknown; 1 marginal. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_max|sealing,unknown,CIT Relay and Switch,2449-J107F1CS205VDC.80-ND,MIL-PRF-39016,false,unknown,,,4
5945-00-491-3597__J123F1C5VDC.36,5945-00-491-3597,J123F1C5VDC.36,high,3,3,2,1,1,false,,,,,,"Hard gate failure: operating_temp_max|sealing. composite skipped (100). Meets 3 of 7 measurable requirements; fails sealing, operating_temp_max; 1 unknown; 1 marginal. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_max|sealing,unknown,CIT Relay and Switch,2449-J123F1C5VDC.36-ND,MIL-PRF-39016,false,unknown,,,5
5945-00-491-3597__J107F1AS125VDC.36,5945-00-491-3597,J107F1AS125VDC.36,high,3,3,3,0,1,false,,,,,,"Hard gate failure: operating_temp_max|contact_configuration|sealing. composite skipped (100). Meets 3 of 7 measurable requirements; fails contact_configuration, sealing, operating_temp_max; 1 unknown. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_max|contact_configuration|sealing,unknown,CIT Relay and Switch,2449-J107F1AS125VDC.36-ND,MIL-PRF-39016,false,unknown,,,6
5945-00-491-3597__J107F1AS205VDC.80,5945-00-491-3597,J107F1AS205VDC.80,high,3,3,3,0,1,false,,,,,,"Hard gate failure: operating_temp_max|contact_configuration|sealing. composite skipped (100). Meets 3 of 7 measurable requirements; fails contact_configuration, sealing, operating_temp_max; 1 unknown. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_max|contact_configuration|sealing,unknown,CIT Relay and Switch,2449-J107F1AS205VDC.80-ND,MIL-PRF-39016,false,unknown,,,7
5945-00-491-3597__J115F21AL5VDCS.9,5945-00-491-3597,J115F21AL5VDCS.9,high,3,3,3,0,1,false,,,,,,"Hard gate failure: operating_temp_max|contact_configuration|sealing. composite skipped (100). Meets 3 of 7 measurable requirements; fails contact_configuration, sealing, operating_temp_max; 1 unknown. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_max|contact_configuration|sealing,unknown,CIT Relay and Switch,2449-J115F21AL5VDCS.9-ND,MIL-PRF-39016,false,unknown,,,8
5945-00-491-3597__J123F1A5VDC.36,5945-00-491-3597,J123F1A5VDC.36,high,3,3,3,0,1,false,,,,,,"Hard gate failure: operating_temp_max|contact_configuration|sealing. composite skipped (100). Meets 3 of 7 measurable requirements; fails contact_configuration, sealing, operating_temp_max; 1 unknown. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_max|contact_configuration|sealing,unknown,CIT Relay and Switch,2449-J123F1A5VDC.36-ND,MIL-PRF-39016,false,unknown,,,9
5945-00-491-3597__ALZ12F05,5945-00-491-3597,ALZ12F05,high,3,2,3,1,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails sealing, operating_temp_max, operating_temp_min; 1 unknown; 1 marginal. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|sealing,unknown,Panasonic Electric Works,255-3368-ND,MIL-PRF-39016,false,unknown,,,10
5945-00-491-3597__AWHSH105D00G,5945-00-491-3597,AWHSH105D00G,high,3,2,3,1,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails sealing, operating_temp_max, operating_temp_min; 1 unknown; 1 marginal. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|sealing,unknown,Amphenol Anytek,1818-AWHSH105D00G-ND,MIL-PRF-39016,false,unknown,,,11
5945-00-491-3597__G2RL-1-E DC5,5945-00-491-3597,G2RL-1-E DC5,high,3,2,3,1,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails sealing, operating_temp_max, operating_temp_min; 1 unknown; 1 marginal. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|sealing,unknown,Aratas (Formerly Omron Components),Z2824-ND,MIL-PRF-39016,false,unknown,,,12
5945-00-491-3597__G2RL-14 DC5,5945-00-491-3597,G2RL-14 DC5,high,3,2,3,1,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails sealing, operating_temp_max, operating_temp_min; 1 unknown; 1 marginal. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|sealing,unknown,Aratas (Formerly Omron Components),Z142-ND,MIL-PRF-39016,false,unknown,,,13
5945-00-491-3597__G5LE-1 DC5,5945-00-491-3597,G5LE-1 DC5,high,3,2,3,1,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails sealing, operating_temp_max, operating_temp_min; 1 unknown; 1 marginal. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|sealing,unknown,Aratas (Formerly Omron Components),Z1014-ND,MIL-PRF-39016,false,unknown,,,14
5945-00-491-3597__G5Q-1 DC5,5945-00-491-3597,G5Q-1 DC5,high,3,2,3,1,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails sealing, operating_temp_max, operating_temp_min; 1 unknown; 1 marginal. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|sealing,unknown,Aratas (Formerly Omron Components),Z12713-ND,MIL-PRF-39016,false,unknown,,,15
5945-00-491-3597__G5Q-1-HA DC5,5945-00-491-3597,G5Q-1-HA DC5,high,3,2,3,1,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails sealing, operating_temp_max, operating_temp_min; 1 unknown; 1 marginal. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|sealing,unknown,Aratas (Formerly Omron Components),39-G5Q-1-HADC5-ND,MIL-PRF-39016,false,unknown,,,16
5945-00-491-3597__AHQSH105LM100G,5945-00-491-3597,AHQSH105LM100G,high,3,2,4,0,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|contact_configuration|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails contact_configuration, sealing, operating_temp_max, operating_temp_min; 1 unknown. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|contact_configuration|sealing,unknown,Amphenol Anytek,1818-AHQSH105LM100G-ND,MIL-PRF-39016,false,unknown,,,17
5945-00-491-3597__ALZ52B05,5945-00-491-3597,ALZ52B05,high,3,2,4,0,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|contact_configuration|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails contact_configuration, sealing, operating_temp_max, operating_temp_min; 1 unknown. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|contact_configuration|sealing,unknown,Panasonic Electric Works,255-4088-5-ND,MIL-PRF-39016,false,unknown,,,18
5945-00-491-3597__AZ576-1A-5DE,5945-00-491-3597,AZ576-1A-5DE,high,3,2,4,0,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|contact_configuration|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails contact_configuration, sealing, operating_temp_max, operating_temp_min; 1 unknown. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|contact_configuration|sealing,unknown,American Zettler,3385-AZ576-1A-5DE-ND,MIL-PRF-39016,false,unknown,,,19
5945-00-491-3597__AZ733-2CE-5DE,5945-00-491-3597,AZ733-2CE-5DE,high,3,2,4,0,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|contact_configuration|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails contact_configuration, sealing, operating_temp_max, operating_temp_min; 1 unknown. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|contact_configuration|sealing,unknown,American Zettler,3385-AZ733-2CE-5DE-ND,MIL-PRF-39016,false,unknown,,,20
5945-00-491-3597__AZ943-1AH-5DE,5945-00-491-3597,AZ943-1AH-5DE,high,3,2,4,0,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|contact_configuration|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails contact_configuration, sealing, operating_temp_max, operating_temp_min; 1 unknown. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|contact_configuration|sealing,unknown,American Zettler,3385-AZ943-1AH-5DE-ND,MIL-PRF-39016,false,unknown,,,21
5945-00-491-3597__G2RL-1A DC5,5945-00-491-3597,G2RL-1A DC5,high,3,2,4,0,1,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|contact_configuration|sealing. composite skipped (100). Meets 2 of 7 measurable requirements; fails contact_configuration, sealing, operating_temp_max, operating_temp_min; 1 unknown. 6 qualification clauses under MIL-PRF-39016 require testing to verify. lifecycle/availability unknown (not enriched)",6,humidity_resistance|lot_traceability|qualification|solderability_per_j_std_002|thermal_shock_cycles|vibration_grms,digikey,100,0,operating_temp_min|operating_temp_max|contact_configuration|sealing,unknown,Aratas (Formerly Omron Components),39-G2RL-1ADC5-ND,MIL-PRF-39016,false,unknown,,,22
